month,slang_term,posts,avg_sentiment_score,avg_virality_score
2023-09,gaslighting,449,-0.44466592427616924,0.008966592427616927
2023-10,gaslighting,436,-0.42373853211009177,0.008371559633027523
2023-11,gaslighting,402,-0.4204850746268657,0.010348258706467661
2023-12,gaslighting,381,-0.4313438320209974,0.006690288713910761
2024-01,gaslighting,335,-0.4345880597014925,0.005871641791044776
2024-02,gaslighting,288,-0.44107291666666665,0.005864583333333334
2024-03,gaslighting,268,-0.4233246268656716,0.004283582089552238
2024-04,gaslighting,118,-0.47317796610169494,0.002338983050847458
2024-05,gaslighting,136,-0.43733088235294115,0.0019338235294117647
2024-06,gaslighting,99,-0.3945353535353535,0.0017373737373737375
2024-07,gaslighting,97,-0.4511134020618557,0.0016597938144329897
2024-08,gaslighting,93,-0.3829784946236559,0.0012150537634408602
2024-09,gaslighting,71,-0.43514084507042256,0.001028169014084507
2023-05,girl dinner,208,0.42147596153846156,0.004149038461538462
2023-06,girl dinner,444,0.4289144144144144,0.008754504504504504
2023-07,girl dinner,562,0.4715978647686833,0.01423843416370107
2023-08,girl dinner,554,0.4378447653429603,0.018604693140794226
2023-09,girl dinner,553,0.40781916817359853,0.013524412296564195
2023-10,girl dinner,534,0.414,0.010462546816479401
2023-11,girl dinner,438,0.4252922374429224,0.007536529680365297
2023-12,girl dinner,295,0.3961864406779661,0.005627118644067796
2024-01,girl dinner,131,0.4196946564885496,0.0018702290076335877
2024-02,girl dinner,117,0.46373504273504274,0.0019914529914529916
2024-03,girl dinner,108,0.4271481481481481,0.001712962962962963
2024-04,girl dinner,105,0.4221809523809524,0.0011904761904761906
2024-05,girl dinner,94,0.36127659574468085,0.0017446808510638298
2024-06,girl dinner,76,0.38643421052631577,0.0014078947368421052
2023-07,girl math,201,0.33376616915422885,0.00408955223880597
2023-08,girl math,455,0.3500945054945055,0.008208791208791208
2023-09,girl math,543,0.33390055248618783,0.013865561694290976
2023-10,girl math,565,0.32066194690265487,0.01728495575221239
2023-11,girl math,562,0.31705338078291817,0.0154288256227758
2023-12,girl math,611,0.28876759410801967,0.011518821603927988
2024-01,girl math,500,0.312964,0.009892
2024-02,girl math,365,0.2970356164383562,0.006873972602739726
2024-03,girl math,305,0.3119377049180328,0.006049180327868852
2024-04,girl math,135,0.2548518518518519,0.0019111111111111113
2024-05,girl math,113,0.2388230088495575,0.0020353982300884955
2024-06,girl math,101,0.31763366336633664,0.0015544554455445545
2024-07,girl math,81,0.22840740740740742,0.0017037037037037038
2024-08,girl math,92,0.3644673913043478,0.0014239130434782609
2024-09,girl math,75,0.23398666666666665,0.00124
2023-09,gyatt,127,0.3640314960629921,0.0012913385826771654
2023-10,gyatt,202,0.3161980198019802,0.0029702970297029703
2023-11,gyatt,316,0.32746835443037975,0.0040664556962025315
2023-12,gyatt,420,0.3064119047619048,0.005345238095238096
2024-01,gyatt,529,0.3065217391304348,0.006347826086956522
2024-02,gyatt,532,0.3046315789473684,0.008612781954887218
2024-03,gyatt,542,0.318839483394834,0.011846863468634687
2024-04,gyatt,534,0.3156853932584269,0.010612359550561798
2024-05,gyatt,550,0.25843272727272726,0.011941818181818182
2024-06,gyatt,549,0.3262367941712204,0.01249726775956284
2024-07,gyatt,565,0.3121362831858407,0.010346902654867257
2024-08,gyatt,589,0.27739049235993213,0.011609507640067912
2024-09,gyatt,522,0.25072030651341,0.007938697318007663
2024-10,gyatt,575,0.28242608695652177,0.008991304347826088
2024-11,gyatt,586,0.27102047781569966,0.007418088737201366
2024-12,gyatt,555,0.283627027027027,0.008372972972972974
2025-01,gyatt,471,0.2855477707006369,0.0059193205944798296
2025-02,gyatt,443,0.24500225733634312,0.00555530474040632
2025-03,gyatt,423,0.23796217494089836,0.005754137115839244
2025-04,gyatt,369,0.26763143631436315,0.007029810298102981
2025-05,gyatt,323,0.2701640866873065,0.006931888544891642
2025-06,gyatt,261,0.2777241379310345,0.003731800766283525
2025-07,gyatt,118,0.28246610169491526,0.0014999999999999998
2025-08,gyatt,121,0.24768595041322314,0.0012975206611570249
2025-09,gyatt,101,0.24151485148514854,0.001188118811881188
2025-10,gyatt,104,0.29672115384615383,0.0009134615384615384
2025-11,gyatt,71,0.22833802816901408,0.0009859154929577466
2025-12,gyatt,70,0.2298714285714286,0.0008571428571428571
2020-01,hits different,293,0.18574402730375428,0.004126279863481229
2020-02,hits different,335,0.16434626865671642,0.004537313432835821
2020-03,hits different,456,0.19532675438596492,0.0065614035087719295
2020-04,hits different,489,0.19124130879345602,0.00812883435582822
2020-05,hits different,529,0.20193950850661624,0.009947069943289224
2020-06,hits different,568,0.19947711267605633,0.008628521126760562
2020-07,hits different,531,0.18792278719397365,0.012359698681732579
2020-08,hits different,570,0.2041842105263158,0.01228421052631579
2020-09,hits different,545,0.18609174311926605,0.013165137614678898
2020-10,hits different,622,0.16723472668810288,0.011488745980707395
2020-11,hits different,542,0.15878044280442805,0.01016789667896679
2020-12,hits different,567,0.15934391534391534,0.011686067019400352
2021-01,hits different,590,0.15445593220338985,0.010203389830508475
2021-02,hits different,519,0.2151714836223507,0.009454720616570328
2021-03,hits different,620,0.1582516129032258,0.01020483870967742
2021-04,hits different,570,0.21068947368421054,0.009685964912280702
2021-05,hits different,569,0.1643462214411248,0.009210896309314586
2021-06,hits different,558,0.13141039426523296,0.0076057347670250896
2021-07,hits different,491,0.1330162932790224,0.007077393075356416
2021-08,hits different,472,0.11373728813559321,0.0073114406779661014
2021-09,hits different,476,0.12484243697478993,0.005966386554621848
2021-10,hits different,441,0.1389138321995465,0.0060408163265306125
2021-11,hits different,379,0.16863324538258576,0.00532981530343008
2021-12,hits different,328,0.1838231707317073,0.004820121951219512
2022-01,hits different,328,0.19638414634146342,0.004240853658536586
2022-02,hits different,299,0.12555852842809365,0.0036387959866220738
2022-03,hits different,299,0.105,0.0034147157190635457
2022-04,hits different,129,0.21365116279069768,0.00137984496124031
2022-05,hits different,119,0.20323529411764704,0.0013781512605042017
2022-06,hits different,109,0.12862385321100916,0.0011559633027522936
2022-07,hits different,97,0.1256082474226804,0.001154639175257732
2022-08,hits different,107,0.22593457943925235,0.0008317757009345794
2022-09,hits different,73,0.12032876712328767,0.0009726027397260275
2022-06,ick,116,0.10933620689655173,0.0024568965517241382
2022-07,ick,203,0.13649753694581282,0.003059113300492611
2022-08,ick,235,0.06712340425531915,0.0049446808510638296
2022-09,ick,316,0.0786740506329114,0.005778481012658228
2022-10,ick,404,0.06745792079207921,0.00825
2022-11,ick,452,0.09603761061946903,0.011876106194690267
2022-12,ick,557,0.07789946140035907,0.011201077199281867
2023-01,ick,553,0.051037974683544304,0.011904159132007234
2023-02,ick,506,0.08998814229249012,0.015440711462450593
2023-03,ick,553,0.09431283905967451,0.014365280289330921
2023-04,ick,599,0.1020484140233723,0.015275459098497497
2023-05,ick,578,0.07470242214532871,0.01756228373702422
2023-06,ick,576,0.07505902777777779,0.014881944444444442
2023-07,ick,570,0.07197368421052631,0.0169
2023-08,ick,592,0.07058108108108108,0.015581081081081081
2023-09,ick,560,0.07252857142857143,0.0124
2023-10,ick,549,0.07885063752276868,0.014418943533697633
2023-11,ick,595,0.07246890756302521,0.01132436974789916
2023-12,ick,585,0.049883760683760686,0.013863247863247862
2024-01,ick,524,0.02256297709923664,0.010173664122137405
2024-02,ick,478,0.06518619246861924,0.011847280334728033
2024-03,ick,455,0.07735384615384615,0.009360439560439561
2024-04,ick,409,0.05162102689486552,0.007662591687041564
2024-05,ick,423,0.018134751773049646,0.00821276595744681
2024-06,ick,325,0.05869846153846153,0.00692
2024-07,ick,317,0.06064984227129337,0.0059621451104100946
2024-08,ick,293,0.07974744027303754,0.005208191126279863
2024-09,ick,106,0.07194339622641509,0.0022264150943396227
2024-10,ick,136,0.08373529411764706,0.002382352941176471
2024-11,ick,87,0.10860919540229885,0.001517241379310345
2024-12,ick,93,0.05293548387096774,0.0016666666666666666
2025-01,ick,82,0.022329268292682922,0.0015487804878048781
2025-02,ick,84,-0.01360714285714286,0.0014404761904761904
2021-03,its giving,133,0.26260902255639096,0.0039022556390977447
2021-04,its giving,180,0.16211111111111112,0.006527777777777778
2021-05,its giving,273,0.25073992673992673,0.005128205128205128
2021-06,its giving,350,0.21956571428571428,0.006534285714285714
2021-07,its giving,442,0.22920135746606335,0.007552036199095022
2021-08,its giving,492,0.21879471544715448,0.009853658536585366
2021-09,its giving,562,0.2293309608540925,0.011667259786476869
2021-10,its giving,567,0.17329805996472664,0.013576719576719578
2021-11,its giving,570,0.23343333333333333,0.014556140350877194
2021-12,its giving,577,0.2556360485268631,0.014974003466204507
2022-01,its giving,583,0.21177015437392796,0.01992795883361921
2022-02,its giving,521,0.20616122840690979,0.014785028790786948
2022-03,its giving,578,0.17257612456747404,0.014100346020761247
2022-04,its giving,609,0.1764121510673235,0.014551724137931035
2022-05,its giving,572,0.17400000000000002,0.01373951048951049
2022-06,its giving,570,0.1639719298245614,0.011777192982456141
2022-07,its giving,557,0.18456193895870737,0.012077199281867146
2022-08,its giving,587,0.1759045996592845,0.01076320272572402
2022-09,its giving,529,0.16714744801512285,0.009565217391304347
2022-10,its giving,539,0.18246196660482375,0.010029684601113172
2022-11,its giving,435,0.18509655172413791,0.008583908045977012
2022-12,its giving,483,0.19497308488612836,0.008538302277432712
2023-01,its giving,440,0.17178636363636363,0.007459090909090909
2023-02,its giving,361,0.16537396121883657,0.006520775623268698
2023-03,its giving,323,0.18295665634674924,0.006130030959752322
2023-04,its giving,302,0.1808841059602649,0.005423841059602649
2023-05,its giving,257,0.15091050583657586,0.0045758754863813225
2023-06,its giving,113,0.1732212389380531,0.0021946902654867255
2023-07,its giving,95,0.21175789473684212,0.0018210526315789474
2023-08,its giving,104,0.1437596153846154,0.0017115384615384614
2023-09,its giving,94,0.11095744680851063,0.001957446808510638
2023-10,its giving,80,0.1749625,0.00135
2023-11,its giving,83,0.11162650602409639,0.0013614457831325302
2024-04,looksmaxxing,120,0.4070916666666667,0.0013333333333333333
2024-05,looksmaxxing,160,0.35028125,0.00248125
2024-06,looksmaxxing,222,0.3495855855855856,0.004085585585585585
2024-07,looksmaxxing,286,0.3516433566433566,0.004590909090909091
2024-08,looksmaxxing,380,0.35689736842105263,0.006152631578947369
2024-09,looksmaxxing,420,0.4109071428571428,0.005833333333333334
2024-10,looksmaxxing,441,0.3406394557823129,0.006732426303854875
2024-11,looksmaxxing,515,0.3596621359223301,0.010444660194174756
2024-12,looksmaxxing,575,0.39067999999999997,0.008375652173913043
2025-01,looksmaxxing,555,0.35724144144144143,0.011992792792792792
2025-02,looksmaxxing,537,0.3730074487895717,0.013461824953445065
2025-03,looksmaxxing,565,0.3507858407079646,0.012417699115044247
2025-04,looksmaxxing,557,0.370213644524237,0.014123877917414722
2025-05,looksmaxxing,513,0.3492573099415205,0.015545808966861597
2025-06,looksmaxxing,535,0.3335831775700935,0.01276448598130841
2025-07,looksmaxxing,537,0.33818621973929236,0.011525139664804469
2025-08,looksmaxxing,601,0.37896173044925124,0.011415973377703826
2025-09,looksmaxxing,582,0.33725773195876285,0.011809278350515465
2025-10,looksmaxxing,584,0.3561626712328767,0.010344178082191782
2025-11,looksmaxxing,562,0.3472508896797153,0.00947864768683274
2025-12,looksmaxxing,560,0.31269107142857144,0.008994642857142857
2020-06,main character,110,0.3431727272727273,0.001709090909090909
2020-07,main character,178,0.27181460674157304,0.0031404494382022475
2020-08,main character,217,0.3158986175115207,0.004534562211981567
2020-09,main character,293,0.22568941979522184,0.005221843003412969
2020-10,main character,331,0.2861963746223565,0.006169184290030211
2020-11,main character,393,0.27802544529262085,0.008926208651399491
2020-12,main character,491,0.2495010183299389,0.00810386965376782
2021-01,main character,561,0.2914295900178253,0.012228163992869875
2021-02,main character,550,0.2721690909090909,0.011796363636363638
2021-03,main character,600,0.277535,0.014405000000000001
2021-04,main character,529,0.296593572778828,0.014846880907372401
2021-05,main character,579,0.27814162348877375,0.014098445595854922
2021-06,main character,533,0.29000187617260786,0.019101313320825514
2021-07,main character,567,0.25305643738977074,0.015934744268077602
2021-08,main character,598,0.24056521739130435,0.014603678929765888
2021-09,main character,599,0.27451919866444074,0.015183639398998331
2021-10,main character,559,0.2594633273703041,0.014704830053667264
2021-11,main character,560,0.25958392857142853,0.013019642857142858
2021-12,main character,577,0.23167590987868283,0.014343154246100519
2022-01,main character,583,0.2556054888507719,0.012504288164665523
2022-02,main character,541,0.2547116451016636,0.01344547134935305
2022-03,main character,588,0.2549795918367347,0.009845238095238094
2022-04,main character,474,0.21188396624472572,0.011073839662447257
2022-05,main character,495,0.23514747474747474,0.009161616161616162
2022-06,main character,448,0.23048214285714286,0.008359375
2022-07,main character,437,0.21248970251716248,0.007254004576659039
2022-08,main character,407,0.22751597051597053,0.007125307125307125
2022-09,main character,343,0.23842274052478132,0.006478134110787172
2022-10,main character,327,0.2721529051987768,0.005810397553516819
2022-11,main character,257,0.24691828793774317,0.005361867704280155
2022-12,main character,129,0.3041395348837209,0.0019069767441860465
2023-01,main character,115,0.2091826086956522,0.002217391304347826
2023-02,main character,89,0.3444157303370786,0.0016629213483146067
2023-03,main character,101,0.2030990099009901,0.0015445544554455446
2023-04,main character,85,0.2853176470588235,0.0014470588235294117
2023-05,main character,80,0.3019125,0.00115
2024-03,mewing,123,0.31117073170731707,0.0021869918699186993
2024-04,mewing,229,0.4211877729257642,0.003646288209606987
2024-05,mewing,266,0.3789172932330827,0.005086466165413534
2024-06,mewing,347,0.34864265129683,0.005930835734870316
2024-07,mewing,411,0.3750656934306569,0.007630170316301703
2024-08,mewing,565,0.38160000000000005,0.009453097345132744
2024-09,mewing,550,0.38324,0.011896363636363637
2024-10,mewing,584,0.37504794520547946,0.012837328767123287
2024-11,mewing,594,0.37722390572390574,0.013368686868686868
2024-12,mewing,559,0.3811967799642218,0.016991055456171734
2025-01,mewing,605,0.32234380165289256,0.020942148760330577
2025-02,mewing,517,0.3490019342359768,0.014176015473887815
2025-03,mewing,566,0.34335512367491167,0.0129434628975265
2025-04,mewing,541,0.3717874306839187,0.013981515711645102
2025-05,mewing,587,0.3454906303236797,0.013482112436115842
2025-06,mewing,559,0.36312701252236135,0.011620751341681576
2025-07,mewing,622,0.3414887459807074,0.010807073954983924
2025-08,mewing,528,0.34544507575757577,0.009797348484848485
2025-09,mewing,504,0.3279107142857143,0.00903373015873016
2025-10,mewing,431,0.3069559164733179,0.010178654292343386
2025-11,mewing,389,0.34089203084832903,0.007598971722365039
2025-12,mewing,354,0.34126271186440676,0.008612994350282486
2021-08,mid,107,-0.31463551401869155,0.0013364485981308414
2021-09,mid,181,-0.32839226519337017,0.0018508287292817681
2021-10,mid,207,-0.35908695652173916,0.0029516908212560387
2021-11,mid,286,-0.374472027972028,0.003821678321678322
2021-12,mid,351,-0.32795726495726496,0.00447008547008547
2022-01,mid,425,-0.32808705882352945,0.0046776470588235294
2022-02,mid,429,-0.4089184149184149,0.0059743589743589745
2022-03,mid,554,-0.3529368231046931,0.00821841155234657
2022-04,mid,569,-0.3317346221441125,0.009093145869947276
2022-05,mid,587,-0.33503577512776833,0.008696763202725725
2022-06,mid,538,-0.34720631970260224,0.008511152416356877
2022-07,mid,544,-0.3406452205882353,0.009922794117647057
2022-08,mid,647,-0.35535394126738795,0.011445131375579598
2022-09,mid,554,-0.36705956678700363,0.011648014440433214
2022-10,mid,574,-0.35856620209059237,0.0126602787456446
2022-11,mid,571,-0.3599947460595446,0.013408056042031524
2022-12,mid,556,-0.3704658273381295,0.010005395683453237
2023-01,mid,579,-0.3473108808290155,0.009569948186528498
2023-02,mid,532,-0.3543101503759398,0.00831390977443609
2023-03,mid,525,-0.3587314285714286,0.009001904761904761
2023-04,mid,541,-0.34746210720887244,0.009380776340110907
2023-05,mid,594,-0.34625084175084175,0.007877104377104378
2023-06,mid,498,-0.346710843373494,0.006154618473895582
2023-07,mid,519,-0.362626204238921,0.007217726396917148
2023-08,mid,489,-0.35458895705521476,0.006269938650306748
2023-09,mid,423,-0.35525768321513,0.005479905437352246
2023-10,mid,390,-0.3653205128205128,0.005482051282051282
2023-11,mid,366,-0.3365464480874317,0.005008196721311475
2023-12,mid,321,-0.2875607476635514,0.004143302180685359
2024-01,mid,311,-0.3726688102893891,0.003581993569131833
2024-02,mid,263,-0.32744486692015207,0.0029809885931558937
2024-03,mid,127,-0.27270078740157483,0.0023858267716535433
2024-04,mid,109,-0.32848623853211006,0.0013761467889908255
2024-05,mid,108,-0.3206851851851852,0.0010833333333333335
2024-06,mid,90,-0.3486444444444444,0.0009444444444444445
2024-07,mid,96,-0.2611354166666667,0.000875
2024-08,mid,81,-0.31217283950617286,0.000691358024691358
2020-01,no cap,500,0.27695800000000004,0.00645
2020-02,no cap,494,0.26708906882591094,0.007512145748987854
2020-03,no cap,611,0.3018805237315876,0.009713584288052373
2020-04,no cap,583,0.25969811320754715,0.009545454545454546
2020-05,no cap,542,0.2979870848708487,0.010632841328413283
2020-06,no cap,538,0.28692750929368027,0.012338289962825278
2020-07,no cap,515,0.2718349514563107,0.012650485436893203
2020-08,no cap,580,0.27231724137931035,0.0126
2020-09,no cap,585,0.2630923076923077,0.013266666666666666
2020-10,no cap,597,0.30851256281407036,0.011994974874371858
2020-11,no cap,556,0.2740881294964029,0.011194244604316547
2020-12,no cap,589,0.2660390492359932,0.011886247877758913
2021-01,no cap,530,0.24989056603773585,0.011913207547169812
2021-02,no cap,554,0.22920036101083033,0.010395306859205776
2021-03,no cap,585,0.23428547008547007,0.01013162393162393
2021-04,no cap,532,0.23187406015037593,0.010099624060150376
2021-05,no cap,583,0.23714236706689534,0.01041852487135506
2021-06,no cap,571,0.21917162872154117,0.008366024518388792
2021-07,no cap,560,0.25693035714285717,0.007385714285714286
2021-08,no cap,520,0.23344807692307692,0.007261538461538461
2021-09,no cap,484,0.21135537190082646,0.006553719008264463
2021-10,no cap,464,0.20015948275862067,0.008073275862068966
2021-11,no cap,392,0.21738520408163267,0.006293367346938776
2021-12,no cap,401,0.24215211970074813,0.005369077306733167
2022-01,no cap,361,0.25375346260387815,0.004808864265927978
2022-02,no cap,326,0.21761656441717792,0.0045613496932515344
2022-03,no cap,362,0.28589226519337013,0.004337016574585635
2022-04,no cap,301,0.24638538205980068,0.003691029900332226
2022-05,no cap,274,0.236507299270073,0.0037043795620437955
2022-06,no cap,116,0.17205172413793102,0.0014396551724137933
2022-07,no cap,102,0.17370588235294118,0.0013725490196078432
2022-08,no cap,108,0.17002777777777778,0.0013240740740740743
2022-09,no cap,98,0.2151530612244898,0.001326530612244898
2022-10,no cap,94,0.18856382978723404,0.0009468085106382979
2022-11,no cap,99,0.2517070707070707,0.0008484848484848485
2023-02,ohio,107,0.3407570093457944,0.001925233644859813
2023-03,ohio,168,0.30594642857142856,0.003017857142857143
2023-04,ohio,196,0.36375510204081635,0.003770408163265306
2023-05,ohio,294,0.306047619047619,0.004469387755102041
2023-06,ohio,337,0.36945994065281895,0.0088486646884273
2023-07,ohio,420,0.3035833333333333,0.0072785714285714285
2023-08,ohio,467,0.3573490364025696,0.008599571734475375
2023-09,ohio,535,0.34818504672897194,0.0086
2023-10,ohio,650,0.34204,0.010913846153846154
2023-11,ohio,576,0.3279253472222222,0.012592013888888889
2023-12,ohio,603,0.3390232172470979,0.013024875621890548
2024-01,ohio,574,0.3619094076655052,0.014594076655052265
2024-02,ohio,531,0.36471751412429376,0.017267419962335218
2024-03,ohio,536,0.3379701492537313,0.017376865671641793
2024-04,ohio,570,0.34204210526315787,0.014143859649122806
2024-05,ohio,558,0.3039175627240144,0.01285304659498208
2024-06,ohio,566,0.35198233215547703,0.01254946996466431
2024-07,ohio,564,0.29968439716312056,0.010326241134751772
2024-08,ohio,549,0.32153734061930783,0.01019672131147541
2024-09,ohio,483,0.33785093167701863,0.009302277432712216
2024-10,ohio,416,0.29625240384615387,0.007879807692307693
2024-11,ohio,337,0.33391691394658757,0.006338278931750742
2024-12,ohio,294,0.2742891156462585,0.005976190476190477
2025-01,ohio,121,0.2987851239669421,0.00171900826446281
2025-02,ohio,89,0.34535955056179773,0.0021235955056179774
2025-03,ohio,112,0.26450892857142855,0.0020535714285714285
2025-04,ohio,88,0.34956818181818183,0.0016250000000000001
2025-05,ohio,90,0.2655,0.0013555555555555556
2025-06,ohio,81,0.30822222222222223,0.0015061728395061728
2020-01,periodt,592,0.25244256756756756,0.01066554054054054
2020-02,periodt,533,0.30585365853658536,0.01276360225140713
2020-03,periodt,588,0.22846258503401362,0.011710884353741497
2020-04,periodt,538,0.28790148698884754,0.012553903345724907
2020-05,periodt,608,0.2753157894736842,0.011189144736842105
2020-06,periodt,574,0.26351393728223,0.010717770034843206
2020-07,periodt,560,0.3009589285714286,0.014060714285714286
2020-08,periodt,556,0.2473776978417266,0.010456834532374101
2020-09,periodt,528,0.23575378787878787,0.008702651515151514
2020-10,periodt,572,0.24840734265734266,0.008022727272727273
2020-11,periodt,522,0.23878927203065134,0.010662835249042145
2020-12,periodt,473,0.2457949260042283,0.006714587737843552
2021-01,periodt,455,0.26402857142857145,0.005896703296703296
2021-02,periodt,366,0.1837704918032787,0.005385245901639344
2021-03,periodt,357,0.22791876750700282,0.0048627450980392155
2021-04,periodt,309,0.2590582524271845,0.0041553398058252426
2021-05,periodt,303,0.23602310231023102,0.0038514851485148514
2021-06,periodt,117,0.2851880341880342,0.0013333333333333333
2021-07,periodt,115,0.35086086956521734,0.0014260869565217392
2021-08,periodt,95,0.35668421052631577,0.0012315789473684212
2021-09,periodt,91,0.2018131868131868,0.001010989010989011
2021-10,periodt,99,0.23692929292929293,0.0009191919191919192
2021-11,periodt,89,0.24479775280898874,0.0010112359550561798
2020-02,rent free,122,0.18514754098360656,0.0016639344262295082
2020-03,rent free,221,0.20419457013574663,0.0029683257918552038
2020-04,rent free,277,0.17247292418772564,0.0037400722021660652
2020-05,rent free,362,0.14758839779005525,0.004682320441988951
2020-06,rent free,464,0.1958081896551724,0.007144396551724138
2020-07,rent free,583,0.17895711835334477,0.007593481989708404
2020-08,rent free,572,0.18065034965034965,0.009066433566433567
2020-09,rent free,521,0.21044145873320538,0.01255662188099808
2020-10,rent free,628,0.22047929936305735,0.01184235668789809
2020-11,rent free,535,0.20820373831775701,0.013945794392523365
2020-12,rent free,566,0.150660777385159,0.01152296819787986
2021-01,rent free,541,0.1653475046210721,0.012495378927911275
2021-02,rent free,497,0.15399597585513078,0.013643863179074445
2021-03,rent free,560,0.14570892857142856,0.0130375
2021-04,rent free,565,0.19836106194690264,0.014223008849557522
2021-05,rent free,572,0.1450909090909091,0.00938111888111888
2021-06,rent free,600,0.14809666666666668,0.009055
2021-07,rent free,566,0.15241872791519437,0.008604240282685513
2021-08,rent free,589,0.13247198641765703,0.010461799660441426
2021-09,rent free,540,0.1406925925925926,0.008588888888888889
2021-10,rent free,540,0.1696814814814815,0.008433333333333334
2021-11,rent free,483,0.14432298136645963,0.006422360248447205
2021-12,rent free,481,0.13035966735966736,0.006490644490644491
2022-01,rent free,426,0.10452582159624413,0.0063286384976525825
2022-02,rent free,362,0.13059668508287292,0.006091160220994475
2022-03,rent free,377,0.134368700265252,0.005403183023872679
2022-04,rent free,331,0.1543776435045317,0.004577039274924471
2022-05,rent free,331,0.18044712990936557,0.0056072507552870085
2022-06,rent free,310,0.13656451612903225,0.0037290322580645157
2022-07,rent free,281,0.16873665480427047,0.0035729537366548042
2022-08,rent free,134,0.18955223880597016,0.0013955223880597015
2022-09,rent free,112,0.06017857142857143,0.0015624999999999999
2022-10,rent free,121,0.21819834710743802,0.0011652892561983472
2022-11,rent free,84,0.17507142857142857,0.0010714285714285715
2022-12,rent free,78,0.17151282051282052,0.0008717948717948718
2023-01,rent free,69,0.22766666666666666,0.0007536231884057972
2022-01,rizz,100,0.31888,0.0017100000000000001
2022-02,rizz,138,0.3258840579710145,0.002217391304347826
2022-03,rizz,199,0.3283015075376884,0.0035829145728643215
2022-04,rizz,207,0.32516425120772946,0.0039661835748792265
2022-05,rizz,277,0.34507581227436823,0.00551985559566787
2022-06,rizz,332,0.3051716867469879,0.006397590361445784
2022-07,rizz,389,0.30912339331619537,0.0071902313624678665
2022-08,rizz,455,0.3184021978021978,0.00794065934065934
2022-09,rizz,446,0.3375964125560538,0.009190582959641256
2022-10,rizz,505,0.3021742574257426,0.010445544554455446
2022-11,rizz,547,0.28655575868372946,0.012056672760511882
2022-12,rizz,563,0.2970799289520426,0.011865008880994671
2023-01,rizz,589,0.30380984719864174,0.013307300509337861
2023-02,rizz,529,0.2896805293005671,0.013149338374291115
2023-03,rizz,558,0.3147885304659498,0.014802867383512544
2023-04,rizz,523,0.32579541108986615,0.015384321223709368
2023-05,rizz,616,0.30483116883116884,0.014787337662337662
2023-06,rizz,573,0.2860453752181501,0.017574171029668413
2023-07,rizz,565,0.2788743362831858,0.01563716814159292
2023-08,rizz,546,0.29981501831501833,0.014043956043956043
2023-09,rizz,540,0.32244999999999996,0.015112962962962962
2023-10,rizz,577,0.2713604852686308,0.01397053726169844
2023-11,rizz,569,0.3017346221441125,0.014532513181019332
2023-12,rizz,561,0.2621283422459893,0.015294117647058824
2024-01,rizz,581,0.2876247848537005,0.013796901893287436
2024-02,rizz,524,0.23552480916030535,0.012110687022900763
2024-03,rizz,571,0.26536777583187393,0.010301225919439579
2024-04,rizz,517,0.28136363636363637,0.010994197292069633
2024-05,rizz,467,0.29015417558886514,0.010265524625267666
2024-06,rizz,442,0.257183257918552,0.008190045248868778
2024-07,rizz,462,0.27285064935064934,0.007952380952380952
2024-08,rizz,447,0.25057718120805367,0.008901565995525728
2024-09,rizz,343,0.2519271137026239,0.00656268221574344
2024-10,rizz,320,0.268503125,0.0065718750000000005
2024-11,rizz,273,0.30847252747252746,0.005377289377289377
2024-12,rizz,272,0.2446544117647059,0.005444852941176471
2025-01,rizz,137,0.27999270072992705,0.0018321167883211678
2025-02,rizz,111,0.3597837837837838,0.002243243243243243
2025-03,rizz,124,0.3021532258064516,0.0017016129032258063
2025-04,rizz,117,0.3455897435897436,0.0016837606837606838
2025-05,rizz,95,0.1841578947368421,0.0019263157894736842
2025-06,rizz,75,0.3028666666666667,0.0011733333333333333
2021-02,sheesh,122,0.29437704918032787,0.002040983606557377
2021-03,sheesh,227,0.3118149779735683,0.0038370044052863437
2021-04,sheesh,303,0.28469306930693067,0.006052805280528053
2021-05,sheesh,432,0.26918055555555553,0.008208333333333333
2021-06,sheesh,542,0.2947988929889299,0.00966420664206642
2021-07,sheesh,567,0.3701640211640212,0.010310405643738977
2021-08,sheesh,555,0.2800738738738739,0.014362162162162162
2021-09,sheesh,581,0.30738726333907057,0.01785542168674699
2021-10,sheesh,559,0.29956171735241505,0.015917710196779962
2021-11,sheesh,549,0.3051748633879781,0.013482695810564663
2021-12,sheesh,598,0.2863913043478261,0.014043478260869565
2022-01,sheesh,557,0.26126032315978454,0.011538599640933572
2022-02,sheesh,523,0.2861739961759082,0.012650095602294454
2022-03,sheesh,564,0.2556187943262411,0.009767730496453901
2022-04,sheesh,446,0.3045224215246637,0.008565022421524663
2022-05,sheesh,385,0.28698181818181817,0.007493506493506494
2022-06,sheesh,316,0.2375759493670886,0.0062626582278481014
2022-07,sheesh,321,0.22458255451713394,0.005526479750778817
2022-08,sheesh,104,0.2145576923076923,0.0022500000000000003
2022-09,sheesh,106,0.30266037735849055,0.0016792452830188679
2022-10,sheesh,102,0.29465686274509806,0.001764705882352941
2022-11,sheesh,87,0.2841494252873563,0.0015057471264367816
2022-12,sheesh,89,0.3502808988764045,0.001202247191011236
2023-01,sheesh,76,0.30671052631578943,0.0012631578947368421
2023-03,sigma,112,0.29083035714285715,0.0014821428571428572
2023-04,sigma,135,0.28966666666666663,0.001925925925925926
2023-05,sigma,188,0.3290159574468085,0.002473404255319149
